date,train_id,inducted,actual_failure_occurred,branding_sla_met,energy_consumed_kwh,passenger_complaints,on_time_percentage,total_km_covered,maintenance_cost_inr
2025-04-08,T011,True,True,True,141,0,95.56,347,5088
2025-04-08,T012,True,False,True,145,0,98.75,205,471
2025-04-08,T013,True,False,True,145,0,98.83,315,629
2025-04-08,T014,True,False,True,141,2,99.32,383,984
2025-04-08,T015,False,False,True,57,0,96.95,0,858
2025-04-08,T016,True,False,True,162,0,96.67,237,223
2025-04-08,T017,True,False,True,150,0,95.02,300,1039
2025-04-08,T018,True,False,True,162,0,97.19,255,561
2025-04-08,T019,False,True,True,95,2,97.25,0,6942
2025-04-08,T020,False,True,True,90,1,97.34,0,6715
2025-04-08,T021,True,False,True,167,0,98.98,276,748
2025-04-08,T022,False,False,True,100,0,95.0,0,1149
2025-04-08,T023,False,False,True,53,1,95.95,0,1510
2025-04-08,T024,False,False,True,55,1,95.48,0,1995
2025-04-08,T025,True,False,True,168,0,95.58,266,1250
2025-04-09,T001,True,False,True,176,0,97.18,260,1997
2025-04-09,T002,False,False,False,71,0,97.75,0,1589
2025-04-09,T003,True,False,True,152,0,99.46,392,136
2025-04-09,T004,True,False,True,182,0,96.33,291,1487
2025-04-09,T005,True,False,True,196,1,99.1,308,992
2025-04-09,T006,True,False,True,192,0,96.45,209,1234
2025-04-09,T007,True,False,True,145,1,96.0,345,22
2025-04-09,T008,False,False,True,83,0,97.43,0,564
2025-04-09,T009,True,False,True,164,1,97.81,263,764
2025-04-09,T010,False,False,False,77,0,95.38,0,173
2025-04-09,T011,True,False,True,148,0,98.93,201,1177
2025-04-09,T012,False,False,True,58,1,99.35,0,1586
2025-04-09,T013,False,False,True,61,0,99.37,0,1582
2025-04-09,T014,False,False,True,82,1,99.07,0,1679
2025-04-09,T015,True,False,True,170,0,98.78,362,1041
2025-04-09,T016,False,True,True,60,0,96.14,0,5206
2025-04-09,T017,False,False,True,70,2,97.41,0,836
2025-04-09,T018,True,False,False,161,1,96.3,223,151
2025-04-09,T019,True,False,True,177,0,95.82,211,660
2025-04-09,T020,True,False,True,170,0,97.29,300,1305
2025-04-09,T021,True,False,True,150,0,96.78,381,1106
2025-04-09,T022,False,False,True,87,0,96.3,0,1015
2025-04-09,T023,False,False,True,81,0,96.61,0,1759
2025-04-09,T024,False,False,True,90,0,95.79,0,634
2025-04-09,T025,True,False,True,172,0,98.67,267,36
2025-04-10,T001,True,False,True,169,0,96.56,210,723
2025-04-10,T002,True,False,True,161,0,95.72,311,1659
2025-04-10,T003,True,True,True,174,1,97.84,280,3720
2025-04-10,T004,False,False,True,73,0,95.24,0,1120
2025-04-10,T005,True,False,True,155,0,97.41,307,315
2025-04-10,T006,False,False,True,97,0,97.13,0,777
2025-04-10,T007,False,False,False,51,0,97.11,0,650
2025-04-10,T008,True,False,True,184,0,97.48,266,1694
2025-04-10,T009,True,True,True,156,2,99.51,236,4123
2025-04-10,T010,True,False,True,152,0,95.13,259,1591
2025-04-10,T011,False,False,True,96,0,95.36,0,214
2025-04-10,T012,True,False,True,140,0,96.61,316,1015
2025-04-10,T013,True,True,True,142,0,95.23,336,5685
2025-04-10,T014,True,False,True,180,0,97.08,212,1604
2025-04-10,T015,True,False,True,160,1,96.03,386,412
2025-04-10,T016,False,True,True,52,0,98.8,0,3029
2025-04-10,T017,False,False,True,60,0,96.45,0,1225
2025-04-10,T018,True,False,True,168,0,98.02,324,1569
2025-04-10,T019,False,False,True,81,0,98.2,0,553
2025-04-10,T020,False,False,True,87,0,98.33,0,1558
2025-04-10,T021,True,False,True,161,3,96.57,289,1952
2025-04-10,T022,True,False,True,178,0,96.15,388,910
2025-04-10,T023,False,False,True,60,0,99.4,0,921
2025-04-10,T024,False,False,True,74,0,95.23,0,327
2025-04-10,T025,True,False,True,158,0,99.51,237,129
2025-04-11,T001,True,False,False,142,0,97.54,350,999
2025-04-11,T002,False,False,True,93,1,99.1,0,121
2025-04-11,T003,True,False,True,173,0,96.7,280,1682
2025-04-11,T004,True,False,True,191,0,97.57,299,820
2025-04-11,T005,True,False,False,191,0,95.23,358,1362
2025-04-11,T006,True,True,True,193,0,96.08,308,3915
2025-04-11,T007,True,False,False,156,0,95.86,379,363
2025-04-11,T008,True,False,True,167,1,95.43,395,919
2025-04-11,T009,True,False,True,197,1,95.63,348,1283
2025-04-11,T010,False,False,True,95,0,96.18,0,1429
2025-04-11,T011,False,True,False,99,1,96.1,0,4403
2025-04-11,T012,False,False,True,69,0,96.77,0,1648
2025-04-11,T013,True,False,True,197,0,96.27,320,234
2025-04-11,T014,False,False,True,61,0,98.61,0,98
2025-04-11,T015,False,False,True,94,0,98.03,0,763
2025-04-11,T016,True,False,True,193,0,97.04,331,885
2025-04-11,T017,False,False,False,77,0,97.45,0,1274
2025-04-11,T018,True,False,True,178,0,99.75,372,766
2025-04-11,T019,False,False,True,67,0,96.92,0,1071
2025-04-11,T020,True,False,False,142,1,95.21,213,717
2025-04-11,T021,True,False,True,145,0,96.82,222,351
2025-04-11,T022,False,False,True,75,0,97.3,0,702
2025-04-11,T023,True,False,True,178,0,96.17,326,930
2025-04-11,T024,True,False,False,197,0,95.81,290,1456
2025-04-11,T025,True,False,True,146,0,97.04,294,1004
2025-04-12,T001,True,False,True,146,0,98.77,334,1042
2025-04-12,T002,False,False,False,82,1,96.54,0,810
2025-04-12,T003,True,False,True,184,1,98.04,306,1419
2025-04-12,T004,False,False,True,64,0,98.85,0,1682
2025-04-12,T005,True,False,False,152,0,96.39,269,801
2025-04-12,T006,True,False,True,165,1,95.53,234,1223
2025-04-12,T007,False,False,True,75,1,95.97,0,1283
2025-04-12,T008,False,False,True,85,0,96.32,0,1061
2025-04-12,T009,True,False,True,158,0,95.18,330,120
2025-04-12,T010,True,False,False,165,0,99.56,270,1202
2025-04-12,T011,True,False,True,194,0,95.78,363,1619
2025-04-12,T012,False,True,True,87,0,97.08,0,5772
2025-04-12,T013,False,False,True,52,0,99.26,0,944
2025-04-12,T014,False,False,True,59,0,99.51,0,696
2025-04-12,T015,True,False,True,149,0,96.56,335,1598
2025-04-12,T016,True,False,True,193,1,95.28,358,1860
2025-04-12,T017,False,False,True,94,0,98.81,0,1209
2025-04-12,T018,True,False,True,165,1,99.77,371,1730
2025-04-12,T019,True,False,True,187,0,99.79,284,984
2025-04-12,T020,True,False,True,177,0,96.84,392,101
2025-04-12,T021,False,False,True,58,1,99.49,0,1804
2025-04-12,T022,True,False,True,171,1,95.89,233,1007
2025-04-12,T023,True,False,True,145,0,99.67,390,1915
2025-04-12,T024,False,True,True,67,0,95.4,0,2769
2025-04-12,T025,True,False,True,154,0,97.53,241,1353
2025-04-13,T001,True,False,True,192,0,99.47,351,794
2025-04-13,T002,False,False,True,54,0,98.4,0,1379
2025-04-13,T003,True,False,True,195,0,95.23,370,299
2025-04-13,T004,False,False,True,78,0,96.48,0,728
2025-04-13,T005,True,False,True,150,0,99.07,284,538
2025-04-13,T006,True,False,True,151,0,99.36,367,1564
2025-04-13,T007,True,False,False,157,0,95.13,368,564
2025-04-13,T008,False,False,True,74,0,96.56,0,898
2025-04-13,T009,True,False,True,179,0,99.23,358,1844
2025-04-13,T010,True,True,True,185,0,95.85,310,5775
2025-04-13,T011,True,False,True,157,0,95.84,268,1776
2025-04-13,T012,False,False,True,83,0,95.24,0,909
2025-04-13,T013,True,False,True,171,0,95.45,292,942
2025-04-13,T014,True,False,True,190,0,97.31,284,231
2025-04-13,T015,True,False,True,175,0,95.63,327,1317
2025-04-13,T016,False,False,True,64,1,97.06,0,31
2025-04-13,T017,True,False,True,180,0,95.31,363,1347
2025-04-13,T018,True,False,True,142,2,99.58,381,372
2025-04-13,T019,True,False,True,151,0,99.49,393,1959
2025-04-13,T020,True,False,True,142,0,98.46,400,225
2025-04-13,T021,True,False,True,185,0,96.37,310,940
2025-04-13,T022,False,True,True,60,0,95.09,0,7222
2025-04-13,T023,True,False,True,194,0,99.22,362,335
2025-04-13,T024,True,False,True,182,1,97.05,219,1941
2025-04-13,T025,True,False,True,174,0,99.04,373,316
2025-04-14,T001,True,False,True,199,0,96.28,327,1718
2025-04-14,T002,True,False,True,141,0,98.91,286,1575
2025-04-14,T003,True,False,True,171,0,99.59,201,775
2025-04-14,T004,True,False,True,143,0,97.52,265,472
2025-04-14,T005,False,False,True,83,1,96.1,0,1408
2025-04-14,T006,True,False,True,142,1,98.75,239,77
2025-04-14,T007,True,False,True,194,0,99.23,329,1090
2025-04-14,T008,True,True,True,165,0,96.17,321,6349
2025-04-14,T009,False,False,True,98,1,98.05,0,1365
2025-04-14,T010,True,False,True,194,0,95.72,310,76
2025-04-14,T011,True,False,True,174,0,96.68,355,406
2025-04-14,T012,False,False,True,85,0,99.05,0,399
2025-04-14,T013,False,False,False,86,0,95.31,0,395
2025-04-14,T014,True,False,True,155,0,97.86,346,1906
2025-04-14,T015,True,False,True,180,0,97.39,261,1750
2025-04-14,T016,False,False,True,54,1,98.62,0,123
2025-04-14,T017,False,False,True,64,0,95.27,0,570
2025-04-14,T018,True,False,True,195,2,96.65,234,1942
2025-04-14,T019,True,False,True,175,0,96.76,248,1078
2025-04-14,T020,False,False,True,63,2,98.81,0,1493
2025-04-14,T021,True,False,True,193,0,98.37,256,1918
2025-04-14,T022,True,False,True,194,0,97.43,294,1938
2025-04-14,T023,True,False,True,175,0,97.84,330,1009
2025-04-14,T024,True,False,True,158,1,96.37,259,37
2025-04-14,T025,True,False,True,180,0,97.33,209,268
2025-04-15,T001,True,False,True,140,0,96.4,203,456
2025-04-15,T002,False,False,True,54,0,97.77,0,1606
2025-04-15,T003,True,False,True,185,0,96.29,362,1427
2025-04-15,T004,True,False,True,176,1,98.25,283,841
2025-04-15,T005,True,False,False,200,0,95.06,332,298
2025-04-15,T006,True,False,False,175,0,97.35,227,138
2025-04-15,T007,True,False,True,165,0,98.27,264,1002
2025-04-15,T008,True,False,True,169,0,97.03,330,157
2025-04-15,T009,True,False,False,158,3,96.52,351,530
2025-04-15,T010,True,False,True,169,0,97.11,385,1770
2025-04-15,T011,False,False,True,79,2,99.15,0,656
2025-04-15,T012,True,False,True,156,2,97.98,270,1239
2025-04-15,T013,True,False,False,171,1,95.34,283,1218
2025-04-15,T014,True,False,True,142,0,98.74,357,1126
2025-04-15,T015,True,False,True,161,0,99.69,205,1446
2025-04-15,T016,True,False,True,199,0,97.81,225,1646
2025-04-15,T017,True,False,False,147,1,99.73,306,1409
2025-04-15,T018,False,False,True,76,3,96.57,0,200
2025-04-15,T019,False,False,False,82,1,96.98,0,915
2025-04-15,T020,True,True,True,163,0,99.38,340,4524
2025-04-15,T021,False,True,True,98,1,95.99,0,7180
2025-04-15,T022,False,False,True,88,0,97.95,0,727
2025-04-15,T023,True,False,True,170,1,96.38,302,907
2025-04-15,T024,False,False,True,78,1,98.24,0,1771
2025-04-15,T025,True,False,False,156,0,96.01,302,961
2025-04-16,T001,True,False,True,150,0,95.4,280,832
2025-04-16,T002,False,False,True,63,1,95.11,0,527
2025-04-16,T003,False,False,True,92,0,96.39,0,1274
2025-04-16,T004,False,False,True,100,0,99.01,0,1683
2025-04-16,T005,False,False,True,60,2,96.39,0,1322
2025-04-16,T006,True,False,True,149,0,97.06,260,1356
2025-04-16,T007,True,False,True,154,0,97.06,278,545
2025-04-16,T008,False,False,True,100,0,99.61,0,1022
2025-04-16,T009,True,False,True,197,1,96.0,329,291
2025-04-16,T010,True,False,True,194,0,96.22,287,906
2025-04-16,T011,True,False,True,156,0,98.44,208,1248
2025-04-16,T012,False,True,True,73,1,95.77,0,3208
2025-04-16,T013,True,False,True,172,1,95.48,219,1529
2025-04-16,T014,True,False,True,171,0,97.78,237,1760
2025-04-16,T015,False,True,True,72,1,99.6,0,3894
2025-04-16,T016,False,False,False,95,0,95.86,0,630
2025-04-16,T017,False,False,False,52,1,95.24,0,1926
2025-04-16,T018,True,False,True,162,0,97.26,287,1464
2025-04-16,T019,True,False,False,156,0,98.95,204,1976
2025-04-16,T020,True,False,True,161,0,97.11,331,1607
2025-04-16,T021,True,False,True,168,0,97.36,314,1151
2025-04-16,T022,True,False,True,171,2,99.73,323,1930
2025-04-16,T023,True,False,True,170,0,96.66,318,706
2025-04-16,T024,False,False,True,93,2,99.79,0,760
2025-04-16,T025,True,False,True,184,0,98.96,229,874
2025-04-17,T001,False,False,True,82,2,99.59,0,1186
2025-04-17,T002,True,False,True,185,2,98.95,393,1032
2025-04-17,T003,True,True,True,152,1,97.15,201,1805
2025-04-17,T004,False,False,True,65,0,97.2,0,510
2025-04-17,T005,True,False,True,175,0,98.63,249,1942
2025-04-17,T006,True,False,True,169,0,95.46,277,1115
2025-04-17,T007,True,False,True,155,0,99.05,272,324
2025-04-17,T008,True,False,True,185,1,96.37,369,1466
2025-04-17,T009,True,False,True,163,0,96.16,245,1471
2025-04-17,T010,True,False,True,147,0,96.66,327,835
2025-04-17,T011,True,False,True,141,0,98.06,338,164
2025-04-17,T012,True,False,True,172,0,95.56,272,1886
2025-04-17,T013,True,False,True,193,1,96.51,376,4
2025-04-17,T014,True,False,True,161,0,98.23,206,1718
2025-04-17,T015,True,True,True,187,0,98.84,363,5027
2025-04-17,T016,True,False,True,176,0,98.9,326,1556
2025-04-17,T017,True,False,True,181,0,99.42,249,822
2025-04-17,T018,False,False,False,63,0,98.38,0,1927
2025-04-17,T019,True,False,True,155,1,98.1,272,483
2025-04-17,T020,True,False,False,184,1,95.83,339,1101
2025-04-17,T021,False,True,True,51,1,97.79,0,3541
2025-04-17,T022,True,True,True,175,0,95.32,352,7104
2025-04-17,T023,True,False,True,176,0,95.65,244,570
2025-04-17,T024,True,True,True,183,0,95.47,216,5482
2025-04-17,T025,False,True,True,58,0,98.81,0,3496
2025-04-18,T001,True,False,True,163,0,96.41,243,1705
2025-04-18,T002,False,False,True,90,1,97.49,0,1896
2025-04-18,T003,False,False,True,72,0,97.24,0,6
2025-04-18,T004,True,False,True,196,0,98.43,366,308
2025-04-18,T005,True,False,True,180,0,99.03,350,611
2025-04-18,T006,False,False,True,50,0,99.73,0,1296
2025-04-18,T007,False,False,True,83,1,98.36,0,1067
2025-04-18,T008,True,False,False,182,1,98.93,272,1817
2025-04-18,T009,True,False,False,172,0,95.16,352,51
2025-04-18,T010,False,False,False,56,2,96.24,0,1322
2025-04-18,T011,True,False,True,197,0,96.57,303,619
2025-04-18,T012,True,False,False,193,1,98.93,287,1616
2025-04-18,T013,True,False,True,150,0,97.73,322,1950
2025-04-18,T014,False,False,True,64,1,97.6,0,65
2025-04-18,T015,False,False,True,67,0,98.91,0,1136
2025-04-18,T016,False,False,True,65,1,97.18,0,565
2025-04-18,T017,True,False,True,152,0,99.31,249,1399
2025-04-18,T018,True,False,True,186,0,95.14,368,245
2025-04-18,T019,True,False,True,168,1,95.65,249,553
2025-04-18,T020,True,False,True,176,0,95.77,248,705
2025-04-18,T021,True,False,True,164,1,95.96,230,206
2025-04-18,T022,True,False,True,163,0,95.2,400,1071
2025-04-18,T023,True,False,True,160,0,96.73,238,1806
2025-04-18,T024,True,False,True,173,2,97.33,272,1456
2025-04-18,T025,True,False,True,174,1,96.17,219,1617
2025-04-19,T001,True,False,True,183,0,95.32,297,1371
2025-04-19,T002,False,False,True,72,0,98.42,0,25
2025-04-19,T003,True,False,True,169,1,97.31,298,1672
2025-04-19,T004,True,False,True,140,0,95.57,349,1087
2025-04-19,T005,True,False,False,191,0,98.04,367,133
2025-04-19,T006,True,False,True,158,0,96.69,239,625
2025-04-19,T007,True,False,True,172,1,96.82,336,1017
2025-04-19,T008,False,False,True,72,0,95.58,0,18
2025-04-19,T009,True,False,True,193,0,97.4,262,1516
2025-04-19,T010,True,False,True,165,0,98.38,298,303
2025-04-19,T011,True,False,True,173,1,97.19,209,1075
2025-04-19,T012,True,False,True,191,0,99.03,201,1643
2025-04-19,T013,True,False,False,194,0,96.81,225,436
2025-04-19,T014,False,False,False,87,0,98.57,0,370
2025-04-19,T015,True,False,True,183,0,98.32,288,17
2025-04-19,T016,True,False,True,192,2,96.49,242,1598
2025-04-19,T017,True,False,True,150,0,98.51,313,1363
2025-04-19,T018,True,False,False,162,0,99.6,299,1333
2025-04-19,T019,True,False,True,153,0,95.89,290,1619
2025-04-19,T020,True,False,True,160,0,97.31,394,1358
2025-04-19,T021,True,False,True,163,0,95.32,369,1899
2025-04-19,T022,True,False,True,172,0,96.16,263,1648
2025-04-19,T023,True,False,True,172,2,95.32,244,1551
2025-04-19,T024,True,False,False,186,1,97.31,398,662
2025-04-19,T025,True,False,False,187,1,96.45,244,1087
2025-04-20,T001,True,False,True,191,0,97.08,306,1996
2025-04-20,T002,True,False,True,175,2,96.19,381,611
2025-04-20,T003,False,False,True,85,0,96.53,0,1206
2025-04-20,T004,False,False,True,97,0,98.23,0,1719
2025-04-20,T005,True,False,True,145,0,96.48,377,814
2025-04-20,T006,True,False,True,161,0,96.19,306,31
2025-04-20,T007,False,False,True,79,0,96.26,0,816
2025-04-20,T008,True,False,True,188,2,97.39,261,1396
2025-04-20,T009,True,False,True,191,3,97.59,350,1225
2025-04-20,T010,True,False,False,194,0,96.62,260,895
2025-04-20,T011,True,False,True,172,0,99.44,266,264
2025-04-20,T012,False,False,True,83,1,97.28,0,570
2025-04-20,T013,True,False,True,180,0,99.79,292,377
2025-04-20,T014,True,False,True,197,0,95.4,235,302
2025-04-20,T015,True,False,True,195,0,97.98,386,1368
2025-04-20,T016,True,False,True,163,2,96.06,307,766
2025-04-20,T017,True,False,True,170,0,95.99,315,1778
2025-04-20,T018,True,False,False,154,1,99.26,286,1340
2025-04-20,T019,True,False,True,155,0,98.56,400,1895
2025-04-20,T020,True,False,False,187,0,95.16,217,1121
2025-04-20,T021,True,False,False,159,0,97.3,349,948
2025-04-20,T022,True,False,True,178,0,95.74,256,877
2025-04-20,T023,True,False,True,156,0,99.02,205,706
2025-04-20,T024,True,False,True,146,1,97.4,282,1730
2025-04-20,T025,False,False,True,78,2,97.82,0,354
2025-04-21,T001,False,False,True,98,0,96.29,0,153
2025-04-21,T002,False,False,True,85,0,96.83,0,1515
2025-04-21,T003,False,False,True,88,0,96.82,0,318
2025-04-21,T004,True,False,True,184,1,97.55,342,325
2025-04-21,T005,True,False,True,141,3,97.99,269,1693
2025-04-21,T006,True,False,True,198,0,98.17,246,32
2025-04-21,T007,True,False,True,167,0,95.26,227,1714
2025-04-21,T008,True,False,True,156,0,99.57,302,1348
2025-04-21,T009,True,False,True,198,0,98.37,310,999
2025-04-21,T010,True,False,True,156,0,99.48,278,481
2025-04-21,T011,True,False,True,155,0,99.08,359,553
2025-04-21,T012,True,False,True,192,2,99.63,388,915
2025-04-21,T013,True,False,True,161,1,99.37,243,1229
2025-04-21,T014,True,False,True,151,0,98.81,387,1846
2025-04-21,T015,True,False,True,172,0,96.0,310,1202
2025-04-21,T016,True,False,True,147,0,97.17,278,921
2025-04-21,T017,True,False,True,160,0,95.39,300,447
2025-04-21,T018,True,False,False,151,0,97.17,276,545
2025-04-21,T019,True,False,True,184,0,96.15,225,432
2025-04-21,T020,True,False,True,178,0,98.0,381,1144
2025-04-21,T021,True,False,True,146,0,95.62,301,93
2025-04-21,T022,False,False,True,75,2,96.7,0,1398
2025-04-21,T023,True,False,True,149,0,95.28,275,700
2025-04-21,T024,True,False,True,170,0,97.31,229,1
2025-04-21,T025,True,False,True,177,1,99.01,359,1151
2025-04-22,T001,True,False,True,180,0,95.71,335,1662
2025-04-22,T002,True,False,True,194,0,97.11,257,1691
2025-04-22,T003,True,False,True,149,0,98.32,271,1335
2025-04-22,T004,True,False,False,197,1,96.77,200,936
2025-04-22,T005,True,False,True,180,0,96.45,242,1805
2025-04-22,T006,True,False,True,180,0,99.78,276,146
2025-04-22,T007,True,False,True,174,1,96.29,291,1231
2025-04-22,T008,True,False,True,167,1,99.04,387,441
2025-04-22,T009,True,False,True,188,0,97.46,246,444
2025-04-22,T010,True,False,True,155,0,95.48,376,624
2025-04-22,T011,True,False,True,144,0,96.99,309,762
2025-04-22,T012,True,False,True,196,0,95.86,333,1491
2025-04-22,T013,True,True,True,160,0,99.79,243,4673
2025-04-22,T014,True,False,True,186,1,96.82,274,1506
2025-04-22,T015,False,True,False,70,2,97.37,0,3544
2025-04-22,T016,True,False,False,149,0,98.17,302,1337
2025-04-22,T017,True,False,False,183,0,97.73,215,1457
2025-04-22,T018,True,False,True,193,0,98.3,276,372
2025-04-22,T019,True,True,False,174,0,99.09,298,2070
2025-04-22,T020,True,False,True,170,0,96.93,201,1323
2025-04-22,T021,True,False,True,162,1,95.74,251,113
2025-04-22,T022,False,False,True,89,0,96.48,0,41
2025-04-22,T023,True,False,True,188,2,99.57,334,1416
2025-04-22,T024,True,False,True,185,1,96.73,340,1804
2025-04-22,T025,True,False,True,157,2,96.52,223,1580
2025-04-23,T001,False,False,True,59,0,99.17,0,1428
2025-04-23,T002,True,False,False,185,0,99.79,279,1906
2025-04-23,T003,True,False,True,141,0,97.77,338,132
2025-04-23,T004,True,False,True,177,2,98.14,216,1391
2025-04-23,T005,True,False,True,200,1,95.95,297,1987
2025-04-23,T006,True,False,True,156,2,95.68,346,179
2025-04-23,T007,True,False,True,183,0,96.58,200,199
2025-04-23,T008,False,False,True,75,0,98.81,0,226
2025-04-23,T009,True,False,True,188,0,99.24,223,1948
2025-04-23,T010,False,True,True,72,0,97.58,0,2772
2025-04-23,T011,True,False,True,200,0,96.96,262,1066
2025-04-23,T012,True,False,True,188,0,96.03,360,1947
2025-04-23,T013,False,True,True,77,0,99.01,0,7464
2025-04-23,T014,True,False,True,152,0,99.51,339,1844
2025-04-23,T015,True,False,True,140,0,96.9,338,316
2025-04-23,T016,True,False,False,157,0,99.57,226,120
